Key: 006ONDhLV6, Value: value8334, Extra: extra8334, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 25m51s, FileName: data.txt, Offset: 833400, Size: 100
Key: dcZ9fJberF, Value: value8759, Extra: extra8759, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 34m18s, FileName: data.txt, Offset: 875900, Size: 100
Key: dcbJIopCTo, Value: value8109, Extra: extra8109, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 30m40s, FileName: data.txt, Offset: 810900, Size: 100
Key: ddLiRWI9KC, Value: value3994, Extra: extra3994, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 17m4s, FileName: data.txt, Offset: 399400, Size: 100
Key: ddhp4TnHme, Value: value7455, Extra: extra7455, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 44m32s, FileName: data.txt, Offset: 745500, Size: 100
Key: ddi4OwVHLz, Value: value6466, Extra: extra6466, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 44m8s, FileName: data.txt, Offset: 646600, Size: 100
Key: deCkYyGViB, Value: value7433, Extra: extra7433, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 46m50s, FileName: data.txt, Offset: 743300, Size: 100
Key: deHCbHdS4I, Value: value8574, Extra: extra8574, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 47m17s, FileName: data.txt, Offset: 857400, Size: 100
Key: deQj20R2b8, Value: value27, Extra: extra27, KeySize: 5, ValueSize: 7, ExtraSize: 7, TTL: 15m28s, FileName: data.txt, Offset: 2700, Size: 100
Key: decUzq2Ubq, Value: value9832, Extra: extra9832, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 10m12s, FileName: data.txt, Offset: 983200, Size: 100
Key: dfD6UPamYJ, Value: value49, Extra: extra49, KeySize: 5, ValueSize: 7, ExtraSize: 7, TTL: 1m18s, FileName: data.txt, Offset: 4900, Size: 100
Key: dfDRQVOefS, Value: value8493, Extra: extra8493, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 31m37s, FileName: data.txt, Offset: 849300, Size: 100
Key: dfFebVumak, Value: value5321, Extra: extra5321, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 55m2s, FileName: data.txt, Offset: 532100, Size: 100
Key: dfKbG18GgQ, Value: value111, Extra: extra111, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 3m58s, FileName: data.txt, Offset: 11100, Size: 100
Key: dfdByPYExy, Value: value6425, Extra: extra6425, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 41m28s, FileName: data.txt, Offset: 642500, Size: 100
Key: dfs7Q20Puj, Value: value6926, Extra: extra6926, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 34m40s, FileName: data.txt, Offset: 692600, Size: 100
Key: dg4mkZWv0p, Value: value8741, Extra: extra8741, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 39m2s, FileName: data.txt, Offset: 874100, Size: 100
Key: dgRE6sNd85, Value: value5365, Extra: extra5365, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 42m1s, FileName: data.txt, Offset: 536500, Size: 100
Key: dgjOOIX17t, Value: value7284, Extra: extra7284, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 55m40s, FileName: data.txt, Offset: 728400, Size: 100
Key: dhJ4Y68box, Value: value8201, Extra: extra8201, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 14m34s, FileName: data.txt, Offset: 820100, Size: 100
Key: dhKJ5t9Vt5, Value: value350, Extra: extra350, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 38m41s, FileName: data.txt, Offset: 35000, Size: 100
Key: dhbKO65JFo, Value: value8283, Extra: extra8283, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 34m2s, FileName: data.txt, Offset: 828300, Size: 100
Key: di5zI8TrsF, Value: value4640, Extra: extra4640, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 1m49s, FileName: data.txt, Offset: 464000, Size: 100
Key: dioBJgSslj, Value: value4564, Extra: extra4564, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 13m36s, FileName: data.txt, Offset: 456400, Size: 100
Key: diqR1zKpF1, Value: value4456, Extra: extra4456, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 14m40s, FileName: data.txt, Offset: 445600, Size: 100
Key: diwsPslZGO, Value: value9123, Extra: extra9123, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 10m37s, FileName: data.txt, Offset: 912300, Size: 100
Key: dj1ONdMOAv, Value: value4557, Extra: extra4557, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 32m53s, FileName: data.txt, Offset: 455700, Size: 100
Key: dkGRHwMtP4, Value: value9306, Extra: extra9306, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 15m23s, FileName: data.txt, Offset: 930600, Size: 100
Key: dl4RYhcBuP, Value: value2370, Extra: extra2370, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 21m26s, FileName: data.txt, Offset: 237000, Size: 100
Key: dl9mBTJWKK, Value: value7375, Extra: extra7375, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 58m20s, FileName: data.txt, Offset: 737500, Size: 100
Key: dlJGCL1hb8, Value: value1906, Extra: extra1906, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 22m15s, FileName: data.txt, Offset: 190600, Size: 100
Key: dlyAdqs43z, Value: value5397, Extra: extra5397, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 36m44s, FileName: data.txt, Offset: 539700, Size: 100
Key: dmGSxmczzq, Value: value5377, Extra: extra5377, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 34m17s, FileName: data.txt, Offset: 537700, Size: 100
Key: dmMZopNkeP, Value: value8556, Extra: extra8556, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 47m42s, FileName: data.txt, Offset: 855600, Size: 100
Key: dn7sgeAJGK, Value: value117, Extra: extra117, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 56m12s, FileName: data.txt, Offset: 11700, Size: 100
Key: do4KfaTAXF, Value: value2553, Extra: extra2553, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 51m30s, FileName: data.txt, Offset: 255300, Size: 100
Key: doWoot8NjZ, Value: value6419, Extra: extra6419, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 57m25s, FileName: data.txt, Offset: 641900, Size: 100
Key: dom623Qbs0, Value: value2948, Extra: extra2948, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 41m57s, FileName: data.txt, Offset: 294800, Size: 100
Key: dpR6B6WESD, Value: value8765, Extra: extra8765, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 31m21s, FileName: data.txt, Offset: 876500, Size: 100
Key: dpnxMPx354, Value: value9691, Extra: extra9691, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 33m14s, FileName: data.txt, Offset: 969100, Size: 100
Key: dpzlyzVmnY, Value: value7613, Extra: extra7613, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 14m22s, FileName: data.txt, Offset: 761300, Size: 100
Key: dqYPa5UejU, Value: value1981, Extra: extra1981, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 37m59s, FileName: data.txt, Offset: 198100, Size: 100
Key: dqr05ZOe37, Value: value8226, Extra: extra8226, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 2m30s, FileName: data.txt, Offset: 822600, Size: 100
Key: dr000hxqTB, Value: value1934, Extra: extra1934, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 28m26s, FileName: data.txt, Offset: 193400, Size: 100
Key: dr0rnq5Y0g, Value: value334, Extra: extra334, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 40m31s, FileName: data.txt, Offset: 33400, Size: 100
Key: dr4eTVzJTD, Value: value5500, Extra: extra5500, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 2m17s, FileName: data.txt, Offset: 550000, Size: 100
Key: dr7ZYHGSth, Value: value2293, Extra: extra2293, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 52m30s, FileName: data.txt, Offset: 229300, Size: 100
Key: ds0Z5xCGND, Value: value3175, Extra: extra3175, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 35m24s, FileName: data.txt, Offset: 317500, Size: 100
Key: dsGUElm7aN, Value: value7449, Extra: extra7449, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 57m37s, FileName: data.txt, Offset: 744900, Size: 100
Key: dtikIDa0ew, Value: value3442, Extra: extra3442, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 45m11s, FileName: data.txt, Offset: 344200, Size: 100
Key: dttxoy1Jo1, Value: value5226, Extra: extra5226, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 17m51s, FileName: data.txt, Offset: 522600, Size: 100
Key: dvKLyG7bqr, Value: value7348, Extra: extra7348, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 11m37s, FileName: data.txt, Offset: 734800, Size: 100
Key: dvM5MpJWTw, Value: value470, Extra: extra470, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 21m54s, FileName: data.txt, Offset: 47000, Size: 100
Key: dvUzqKwDpx, Value: value9450, Extra: extra9450, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 45m47s, FileName: data.txt, Offset: 945000, Size: 100
Key: dvh3tSSZJZ, Value: value2627, Extra: extra2627, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 44m36s, FileName: data.txt, Offset: 262700, Size: 100
Key: dwZ89HVfRN, Value: value2176, Extra: extra2176, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 59m7s, FileName: data.txt, Offset: 217600, Size: 100
Key: dwgiwUOIhn, Value: value3950, Extra: extra3950, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 41m23s, FileName: data.txt, Offset: 395000, Size: 100
Key: dxJEj54KYY, Value: value174, Extra: extra174, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 26m56s, FileName: data.txt, Offset: 17400, Size: 100
Key: dyDE8QqRs8, Value: value17, Extra: extra17, KeySize: 5, ValueSize: 7, ExtraSize: 7, TTL: 53m59s, FileName: data.txt, Offset: 1700, Size: 100
Key: dyIDhONU1H, Value: value3601, Extra: extra3601, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 22m47s, FileName: data.txt, Offset: 360100, Size: 100
Key: dz2jT0yQv4, Value: value3550, Extra: extra3550, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 25m38s, FileName: data.txt, Offset: 355000, Size: 100
Key: dz88JiCKCc, Value: value1099, Extra: extra1099, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 11m3s, FileName: data.txt, Offset: 109900, Size: 100
Key: dzYvIfQBUA, Value: value6773, Extra: extra6773, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 26m41s, FileName: data.txt, Offset: 677300, Size: 100
Key: e00i3MgcrZ, Value: value4163, Extra: extra4163, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 41m7s, FileName: data.txt, Offset: 416300, Size: 100
Key: e0Oz8jPbgt, Value: value3633, Extra: extra3633, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 30m48s, FileName: data.txt, Offset: 363300, Size: 100
Key: e1ANYLRuf4, Value: value7290, Extra: extra7290, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 24m34s, FileName: data.txt, Offset: 729000, Size: 100
Key: e1C17mIGQ3, Value: value4512, Extra: extra4512, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 17m11s, FileName: data.txt, Offset: 451200, Size: 100
Key: e1IdhvvarV, Value: value9440, Extra: extra9440, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 24m20s, FileName: data.txt, Offset: 944000, Size: 100
Key: e1KfCWzBVR, Value: value3956, Extra: extra3956, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 46m51s, FileName: data.txt, Offset: 395600, Size: 100
Key: e1NXBnarPX, Value: value2565, Extra: extra2565, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 59m14s, FileName: data.txt, Offset: 256500, Size: 100
Key: e1SXnziNNz, Value: value880, Extra: extra880, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 22m20s, FileName: data.txt, Offset: 88000, Size: 100
Key: e1gOmWbixA, Value: value3466, Extra: extra3466, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 1m24s, FileName: data.txt, Offset: 346600, Size: 100
Key: e1gtnPrycP, Value: value6740, Extra: extra6740, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 37m1s, FileName: data.txt, Offset: 674000, Size: 100
Key: e21zIhB9KI, Value: value6395, Extra: extra6395, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 1m15s, FileName: data.txt, Offset: 639500, Size: 100
Key: e2zKFLoZqy, Value: value6134, Extra: extra6134, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 56m52s, FileName: data.txt, Offset: 613400, Size: 100
Key: e3j6rjC3tf, Value: value7289, Extra: extra7289, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 58m17s, FileName: data.txt, Offset: 728900, Size: 100
Key: e5d5XfUgLc, Value: value3477, Extra: extra3477, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 30m29s, FileName: data.txt, Offset: 347700, Size: 100
Key: e5gJSkRLIf, Value: value7873, Extra: extra7873, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 34m33s, FileName: data.txt, Offset: 787300, Size: 100
Key: e63relXTNF, Value: value5589, Extra: extra5589, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 30m11s, FileName: data.txt, Offset: 558900, Size: 100
Key: e7GTJgBL5o, Value: value915, Extra: extra915, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 17m28s, FileName: data.txt, Offset: 91500, Size: 100
Key: e7rf0KQCGE, Value: value3871, Extra: extra3871, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 50m22s, FileName: data.txt, Offset: 387100, Size: 100
Key: e7tPAHu7ch, Value: value6933, Extra: extra6933, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 50m17s, FileName: data.txt, Offset: 693300, Size: 100
Key: e7ycbN7tyl, Value: value8523, Extra: extra8523, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 22m26s, FileName: data.txt, Offset: 852300, Size: 100
Key: e8Lmw1cRKj, Value: value5090, Extra: extra5090, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 4m49s, FileName: data.txt, Offset: 509000, Size: 100
Key: e8UrySF4C4, Value: value9157, Extra: extra9157, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 3m17s, FileName: data.txt, Offset: 915700, Size: 100
Key: e8mqanjR9J, Value: value8771, Extra: extra8771, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 29m34s, FileName: data.txt, Offset: 877100, Size: 100
Key: e90NGa68K8, Value: value2468, Extra: extra2468, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 39m38s, FileName: data.txt, Offset: 246800, Size: 100
Key: eAk1Ui94aR, Value: value8545, Extra: extra8545, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 58m9s, FileName: data.txt, Offset: 854500, Size: 100
Key: eAuLcbyMlU, Value: value65, Extra: extra65, KeySize: 5, ValueSize: 7, ExtraSize: 7, TTL: 54m22s, FileName: data.txt, Offset: 6500, Size: 100
Key: eDNi2pCJ5G, Value: value9791, Extra: extra9791, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 47m46s, FileName: data.txt, Offset: 979100, Size: 100
Key: eEnzQgbz7j, Value: value2137, Extra: extra2137, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 30m14s, FileName: data.txt, Offset: 213700, Size: 100
Key: eEvsMaHhfa, Value: value682, Extra: extra682, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 31m19s, FileName: data.txt, Offset: 68200, Size: 100
Key: eFCLv52a2z, Value: value9304, Extra: extra9304, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 5m9s, FileName: data.txt, Offset: 930400, Size: 100
Key: eFQO65XDQ9, Value: value3451, Extra: extra3451, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 44m12s, FileName: data.txt, Offset: 345100, Size: 100
Key: eFzc93x7eV, Value: value3486, Extra: extra3486, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 24m48s, FileName: data.txt, Offset: 348600, Size: 100
Key: eG6Omyjpiy, Value: value5720, Extra: extra5720, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 50m17s, FileName: data.txt, Offset: 572000, Size: 100
Key: eGUJHHHntT, Value: value5898, Extra: extra5898, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 37m55s, FileName: data.txt, Offset: 589800, Size: 100
Key: eGn4xhRIv3, Value: value6139, Extra: extra6139, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 25m50s, FileName: data.txt, Offset: 613900, Size: 100
Key: eHI0p5UVLP, Value: value8119, Extra: extra8119, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 52m55s, FileName: data.txt, Offset: 811900, Size: 100
Key: eHSFKrsVYT, Value: value7035, Extra: extra7035, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 31m47s, FileName: data.txt, Offset: 703500, Size: 100
Key: eHdZzkYHIW, Value: value9564, Extra: extra9564, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 59m23s, FileName: data.txt, Offset: 956400, Size: 100
Key: eHsyVxmx65, Value: value6045, Extra: extra6045, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 43m21s, FileName: data.txt, Offset: 604500, Size: 100
Key: eI20DGKou7, Value: value7906, Extra: extra7906, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 38m24s, FileName: data.txt, Offset: 790600, Size: 100
Key: eIChg8EH8o, Value: value6936, Extra: extra6936, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 48m45s, FileName: data.txt, Offset: 693600, Size: 100
Key: eIWefgyKdp, Value: value5058, Extra: extra5058, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 28m37s, FileName: data.txt, Offset: 505800, Size: 100
Key: eIuxOFdgyK, Value: value5766, Extra: extra5766, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 24m6s, FileName: data.txt, Offset: 576600, Size: 100
Key: eJDN2wnrsA, Value: value1509, Extra: extra1509, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 22m47s, FileName: data.txt, Offset: 150900, Size: 100
Key: eKXuikVa3y, Value: value8263, Extra: extra8263, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 8m52s, FileName: data.txt, Offset: 826300, Size: 100
Key: eL0ZzAxIyC, Value: value4938, Extra: extra4938, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 25m49s, FileName: data.txt, Offset: 493800, Size: 100
Key: eLIF8eZtWW, Value: value6572, Extra: extra6572, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 58m31s, FileName: data.txt, Offset: 657200, Size: 100
Key: eLNnmy3CMi, Value: value5256, Extra: extra5256, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 42m37s, FileName: data.txt, Offset: 525600, Size: 100
Key: eLohhdxQdD, Value: value7597, Extra: extra7597, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 42m0s, FileName: data.txt, Offset: 759700, Size: 100
Key: eLqGMYu7X3, Value: value9105, Extra: extra9105, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 28m51s, FileName: data.txt, Offset: 910500, Size: 100
Key: eLwDli8I54, Value: value725, Extra: extra725, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 56m15s, FileName: data.txt, Offset: 72500, Size: 100
Key: eM0uqDWyLl, Value: value4500, Extra: extra4500, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 33m2s, FileName: data.txt, Offset: 450000, Size: 100
Key: eM8AuHThex, Value: value3803, Extra: extra3803, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 56m54s, FileName: data.txt, Offset: 380300, Size: 100
Key: eM9pcUabLX, Value: value1923, Extra: extra1923, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 43m51s, FileName: data.txt, Offset: 192300, Size: 100
Key: eMBAY06VRH, Value: value6075, Extra: extra6075, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 58m49s, FileName: data.txt, Offset: 607500, Size: 100
Key: eMIkdXmv1G, Value: value4262, Extra: extra4262, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 8m50s, FileName: data.txt, Offset: 426200, Size: 100
Key: eMXH2WudQa, Value: value5605, Extra: extra5605, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 3m28s, FileName: data.txt, Offset: 560500, Size: 100
Key: eMh8g0qIQZ, Value: value2335, Extra: extra2335, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 42m44s, FileName: data.txt, Offset: 233500, Size: 100
Key: eNUuSCE3dn, Value: value7051, Extra: extra7051, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 28m55s, FileName: data.txt, Offset: 705100, Size: 100
Key: eNa1iLU6BA, Value: value9329, Extra: extra9329, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 39m16s, FileName: data.txt, Offset: 932900, Size: 100
Key: eODvEOWr37, Value: value9512, Extra: extra9512, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 23m26s, FileName: data.txt, Offset: 951200, Size: 100
Key: eOWzs7iJNh, Value: value5227, Extra: extra5227, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 24m31s, FileName: data.txt, Offset: 522700, Size: 100
Key: eOzt0RuEJf, Value: value3275, Extra: extra3275, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 39m0s, FileName: data.txt, Offset: 327500, Size: 100
Key: ePKVhDXimf, Value: value5069, Extra: extra5069, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 28m2s, FileName: data.txt, Offset: 506900, Size: 100
Key: ePSowOxu06, Value: value9997, Extra: extra9997, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 51m57s, FileName: data.txt, Offset: 999700, Size: 100
Key: eQ1SR9qhO1, Value: value8500, Extra: extra8500, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 7m36s, FileName: data.txt, Offset: 850000, Size: 100
Key: eQH1WANtyd, Value: value4653, Extra: extra4653, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 48m5s, FileName: data.txt, Offset: 465300, Size: 100
Key: eQn7PxdSEr, Value: value2658, Extra: extra2658, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 6m44s, FileName: data.txt, Offset: 265800, Size: 100
Key: eS7Oqwoo3C, Value: value3066, Extra: extra3066, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 52m8s, FileName: data.txt, Offset: 306600, Size: 100
Key: eS924csw4m, Value: value6037, Extra: extra6037, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 6m53s, FileName: data.txt, Offset: 603700, Size: 100
Key: eSPaydx9f5, Value: value484, Extra: extra484, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 26m26s, FileName: data.txt, Offset: 48400, Size: 100
Key: eSYFPmwP5H, Value: value4024, Extra: extra4024, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 28m34s, FileName: data.txt, Offset: 402400, Size: 100
Key: eSm01kiCeD, Value: value8871, Extra: extra8871, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 16m29s, FileName: data.txt, Offset: 887100, Size: 100
Key: eTINnbWcv5, Value: value2184, Extra: extra2184, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 58m33s, FileName: data.txt, Offset: 218400, Size: 100
Key: eTN4sNE61K, Value: value7310, Extra: extra7310, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 41m21s, FileName: data.txt, Offset: 731000, Size: 100
Key: eTSBZlsQt0, Value: value3508, Extra: extra3508, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 33m30s, FileName: data.txt, Offset: 350800, Size: 100
Key: eTTO86pXQ6, Value: value4696, Extra: extra4696, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 16m36s, FileName: data.txt, Offset: 469600, Size: 100
Key: eTzS6HRYNL, Value: value6703, Extra: extra6703, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 39m31s, FileName: data.txt, Offset: 670300, Size: 100
Key: eUAF0WDduu, Value: value5913, Extra: extra5913, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 11m20s, FileName: data.txt, Offset: 591300, Size: 100
Key: eVJXJV0NPU, Value: value313, Extra: extra313, KeySize: 6, ValueSize: 8, ExtraSize: 8, TTL: 38m15s, FileName: data.txt, Offset: 31300, Size: 100
Key: eVmJLS5eEl, Value: value5570, Extra: extra5570, KeySize: 7, ValueSize: 9, ExtraSize: 9, TTL: 35m50s, FileName: data.txt, Offset: 557000, Size: 100
